,bioplanet_1141_Diurnally regulated genes with circadian orthologs,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",bioplanet_1168_Post-elongation processing of intronless pre-mRNA,bioplanet_1287_eIF4E and p70 S6 kinase regulation,bioplanet_12_Granzyme A-mediated apoptosis pathway,bioplanet_1328_T cell receptor/Ras pathway,bioplanet_1361_Interleukin-2/STAT5 pathway,bioplanet_1404_Cap-dependent translation initiation,bioplanet_1495_CHL1 interactions,bioplanet_1504_Cleavage of growing transcript in the termination region,bioplanet_1510_Cross-presentation of particulate exogenous antigens (phagosomes),bioplanet_1529_Endosomal/vacuolar pathway,bioplanet_1614_Activation of the AP-1 family of transcription factors,bioplanet_166_eIF2 regulation,bioplanet_167_Eukaryotic protein translation,bioplanet_1698_Translation factors,bioplanet_1764_Arachidonate epoxygenase/epoxide hydrolase pathway,bioplanet_243_Internal ribosome entry pathway,bioplanet_298_Type 1 diabetes mellitus,bioplanet_29_TSP1-induced apoptosis in microvascular endothelial cell,bioplanet_300_Asthma,bioplanet_301_Autoimmune thyroid disease,bioplanet_303_Allograft rejection,bioplanet_304_Graft-versus-host disease,bioplanet_322_B lymphocyte cell surface molecules,bioplanet_324_CTL mediated immune response against target cells,bioplanet_329_T helper cell surface molecules,bioplanet_333_Salmonella infection,bioplanet_464_Antigen processing and presentation,bioplanet_474_Intestinal immune network for IgA production,bioplanet_49_4-1BB-dependent immune response,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation,bioplanet_537_Inhibitor of DNA binding (ID) signaling pathway,bioplanet_564_PD-1 signaling,bioplanet_611_Interferon signaling,bioplanet_640_Alpha-4 beta-7 integrin signaling,bioplanet_669_TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition),bioplanet_675_Type II interferon signaling (interferon-gamma),bioplanet_686_Interferon alpha/beta signaling,bioplanet_776_Prostaglandin biosynthesis and regulation,bioplanet_78_Beta-arrestins in GPCR desensitization,bioplanet_83_MAP kinase pathway regulation through dual specificity phosphatases,bioplanet_87_Corticosteroids and cardioprotection,bioplanet_898_Generation of second messenger molecules,bioplanet_8_PI3K subunit p85 role in regulation of actin organization and cell migration,bioplanet_901_Costimulation by the CD28 family,bioplanet_913_eIF4E release,bioplanet_921_CD28 co-stimulation,bioplanet_924_TRAF6-mediated induction of TAK1 complex,bioplanet_926_Activation of IRF3/IRF7 mediated by TBK1/IKK epsilon,bioplanet_98_Activation of PKC through G-protein coupled receptors,disease
GSM2351319,-0.2862695645106932,-0.4673764157615511,-0.524549523856406,-0.2466737948535734,-0.5707213009179023,-0.1308225342613881,-0.1471057843315331,-0.4820111242360446,0.5335162294452807,-0.4905795406067101,0.1006073820196408,-0.4548772957956949,-0.0536907349271688,-0.3743062405958782,-0.5443196090350158,-0.5484175447184532,-0.1308524061788463,-0.5277028871666156,-0.1838325012341028,-0.3568041044911166,-0.3410956643782734,-0.4164989038182183,-0.4326714772785554,-0.5157357011567716,-0.2694387219172681,-0.5432778673926155,-0.5002542953308424,0.1578833475108454,-0.39860597090499,-0.1420134395555914,-0.0820004771661465,-0.4469786674581371,-0.0552604120875145,-0.2517336366785796,0.0587082398732771,0.0895631838588709,-0.0794448400238718,0.2132924775992337,0.3329354085025236,0.0731230004740151,0.0304008499947419,0.2749849047375357,-0.222271395865688,-0.3022593789080253,0.0252571595763698,-0.3079182095663405,0.247322674362421,-0.106650415244672,0.1665627609821756,0.312081825614713,0.4325036819340332,1
GSM2351320,0.2642046194434755,-0.5533272460078835,-0.1427709711044444,0.0308874517174761,0.1481595469453711,0.2937820805809041,-0.0184182186006042,-0.5235989024529976,0.585678487010264,-0.3588051401240706,0.046678273480587,0.3559028542889311,0.481520944447749,0.0718681340545344,-0.2714136421989102,-0.424108177115633,-0.1848814516130073,-0.2435926894044126,0.0431080513944169,0.485284726587653,-0.0807329882243496,-0.2496184550636663,-0.1484148809369556,0.0616924114786758,0.2886127912930261,0.4339453296758644,0.1304702534295063,0.0274281875037584,0.036528195939372,-0.3958888618828227,0.1982574295816084,-0.448066002903559,0.0962473810047254,-0.1955166845004833,-0.0782495262311411,0.4140121852212989,0.2279443897736836,-0.0601506267439419,0.192851203036079,0.4222046318192526,0.0226166601901766,0.564494707610608,0.3500416764519032,-0.3199895223076933,0.3577508261528909,-0.1429436836757052,-0.1392177368281067,0.0955470807198476,0.2108413542170741,0.1380303883135767,-0.0436866996986921,1
GSM2351321,-0.0319369829100794,0.0612423388658498,0.1239541288886899,-0.3494372110769896,0.1861751520931923,0.0214759739652139,0.0678870238573358,-0.0082201919391806,0.2493850717232977,-0.0886802784786237,-0.1712280443333516,-0.1398893302100219,0.1087371227337909,-0.3604580931205091,-0.0385909145809184,-0.1548637957617505,0.6308473447212742,-0.235344344379148,0.3847679207650852,-0.2957858631945629,0.2491361191354041,0.1405070371622588,0.2649382363607919,0.4067259639070764,-0.0186660674000179,0.298389207730154,0.2316389997595383,-0.2117479248727954,0.373803882142639,0.0134048624125545,-0.1537643038907908,0.1527308273705737,0.2621412052617771,0.3966755936358551,0.0653285140120944,-0.4139549583601997,0.0564564123048593,0.2795292040692281,0.3324893519757028,0.3545451589645473,0.0866007603304507,0.3043124197713709,-0.2823140760467243,0.2578178337724602,-0.4038549806014874,0.0169724470599041,0.165964674560862,-0.1764979773079529,0.0344798124566508,0.4017107077598616,0.0449648770594957,1
GSM2351322,0.1636087253788193,0.4199893280663822,0.2194294783408712,0.4025268695248489,0.2151491429257475,0.3451225988374745,0.4077729662097862,0.3478453279147314,0.089130761668646,0.4070401857729204,0.3050545423495648,-0.0902348575834403,0.2879178963831366,0.2381492684689947,0.4700736626434368,0.4006804120762471,-0.0604963845432046,0.4121366826513912,0.1188091969018362,0.5676154895262295,0.1935926880018239,0.3087393463940107,0.2938848274606828,0.4633522660514815,0.6085833850618256,0.402364822945274,0.6119460617620914,0.4301105532880017,0.470604796460523,0.2815842475406496,0.456880658165648,0.6247016817935829,-0.0517312313620673,0.5475053319519269,0.3649849048647055,0.1765908236424915,0.1500940420530031,0.0946961756112086,0.1117119955848403,-0.024251912232582,0.1223473840108751,-0.0530022767442083,0.4022717447057246,0.4719067338908684,0.5523089963264208,0.4545393208494147,0.2262203301455594,0.4604710517802646,0.4326266214960842,0.3872021122426402,0.537772793121028,1
GSM2351323,0.0908934986996707,0.2237963291149232,-0.038836728848101,0.3686991309252714,-0.2324675247202656,0.2838093578825978,0.2422654623768798,0.3108929877386122,-0.1220154361372373,0.0359811797747359,0.4291937897278242,-0.400480303323161,-0.0753611784935076,0.1076808166611443,0.3285360434019619,0.3082427374771725,0.2051460624592508,0.4562888513187678,-0.3198884765071986,0.0768490667260446,-0.1688598349094003,-0.2928030632098564,-0.2999764578300054,-0.3047216364185703,0.3138442809924635,-0.1645839127192825,-0.0339723238342943,0.4258220199107876,-0.049966933883614,0.1610043174263434,0.1621780861471866,-0.2963024265761907,-0.0637809580868523,-0.3583770855200499,0.1875170298315791,0.6059110726989445,0.4619415673482416,-0.0142271250078452,0.0798336599296959,-0.1002097728561032,0.4057817304492588,-0.2264576091041359,0.3211488638584971,-0.1482327295896436,0.463190106888989,-0.0459955812510291,-0.2520045306570381,0.0989966130603415,0.0818503378844159,-0.1796150874149295,0.7806336172731603,1
GSM2351324,0.2315484418689616,0.6122446020992789,0.5433892432031288,0.1115451743578288,0.5924916282621401,0.1232215397255248,0.2564342465874625,0.5768073450914311,0.047344383620052,0.6201406136638461,0.1103584704092295,0.0858552416234399,0.0954930400502389,0.321769455207134,0.6294830627527548,0.593467554233293,0.5474529943502104,0.2100137073895917,0.0922104339102231,-0.1220703871398011,0.1504338702831385,0.2192071567431682,0.2505686807209191,0.1130673239246535,0.3639287887224965,0.5443581605591703,0.6508884768118242,0.0422421072479928,0.3081059032947012,0.2288264381933625,0.3568200263076805,0.5017188038000943,0.0975281790566716,0.4187752511355473,0.3775364305403641,-0.0468787416307837,0.1464653820353039,0.2519042904658245,0.3252582934196761,0.0181360968147581,0.0948883101753207,-0.2787464867986102,0.072683374824181,0.3909848510166216,-0.1085115945077993,0.3078847525573097,0.3195834907924303,0.298707831628574,0.4293491849942339,0.5799587959635313,0.2780597002520241,1
GSM2351325,-0.1687530299146029,-0.5936553516937847,-0.5084804527101449,-0.1491213494125008,-0.2602484338119859,0.0201278847232719,0.1060160703031208,-0.6632532421919045,0.0069270660019878,-0.5186265784796,0.3049667945060018,0.6691843723035482,-0.1601498313443459,-0.0794978397488498,-0.5769844378943687,-0.5334344856760602,-0.6402008347341857,-0.3275546946838586,-0.2297080115889032,0.315596285956396,-0.5727791605868858,-0.3361540063089244,-0.3210271573942282,-0.2923318749283923,-0.3281929090876327,-0.2289492791927706,-0.5443477098041467,0.2271586283526935,-0.1981690810887906,-0.3200885756157946,0.1371858557941378,-0.59283266621036,-0.5467901815342188,-0.4846407163491709,0.2159206401945471,-0.0048668986759552,0.009282066129525,0.2263276718729373,0.6320434520481466,0.0160294000998175,-0.3024868897487973,0.1404441839759483,0.1438796515079659,-0.3958827754001581,0.4177445218452005,-0.2073610114364642,-0.4654994736259532,0.0904518724441723,0.2059226979041601,0.2028345695886347,0.3862472763170926,1
GSM2351326,0.3630589767337203,0.1474882027636672,-0.1847285214196921,0.0266140383735818,0.0328205320657134,0.3173944095491112,0.3072384565459561,0.1104387164721126,0.2915987893344131,-0.0701760384381559,-0.1133439747768545,-0.538642669285039,0.1719546024224122,-0.1833534383534958,-0.0793756882002119,0.0606188106948613,0.6648783987459956,-0.4816766556311233,-0.0825230552179265,0.2997719240086544,0.2033982873123646,-0.0953732302247724,-0.0421175179387694,0.1401890481310685,0.0087943945957006,0.290755460173877,0.5526272770715355,0.1786848662858206,0.1671668206656951,0.1181900501688453,0.3764773089666805,0.3539404664840362,0.351683469035995,0.3084660811777096,-0.1737219744926705,0.6146893259216372,0.3309514799289033,-0.2181662476983038,-0.4046674620319597,0.3328156115720304,0.1672851550340274,0.2250082113216677,0.3930544672528868,0.2550503917693862,0.3454386123285856,0.0868003705029933,-0.4443061664393569,0.1319112872052238,0.4901085972822411,0.4657001413606116,0.497055905494957,1
GSM2351327,-0.0648493597873178,-0.6551185964303604,-0.6534947207617191,-0.1028749085975175,0.0276634042921112,-0.1600946755799843,-0.260785689755478,-0.6768408655454006,-0.0670744939926437,-0.6847773930409413,0.0273248049456469,-0.0158745314246233,0.3735477087103097,-0.253424213904435,-0.5928455574033524,-0.5645705847436446,0.0989368287734154,-0.4692429039997313,-0.1581639670912621,0.1146774312868614,-0.2940033244366119,-0.3383765528492161,-0.3526940977470914,-0.4795141200176494,-0.1869297278194132,-0.5459135821950248,-0.5117706656088221,-0.1663506838647726,-0.3941053801051258,-0.2189924237239285,0.0957860011214654,-0.6495381647226913,-0.4437124721651566,-0.5209988783893182,-0.1479001302455901,-0.3950640182557091,6.914097112012407e-05,0.3060973775991107,0.2505953653169609,-0.0256611434750395,0.0024758338323486,0.2520024453396761,-0.1351939974540742,-0.3166635472532879,0.0352428902372781,-0.3326712471480103,-0.5834607645876558,-0.2541305582423511,-0.098499075937895,-0.1386186810827022,-0.1379045387273037,1
GSM2351328,0.3857264612090835,0.2876484155976971,0.0140840864962647,0.0287805833410704,0.2052082699019114,-0.2179697170237894,0.1287425609778179,0.1917273391544313,-0.0645701549246287,0.0205422947197088,-0.5239515173306077,0.4003057420730204,0.4090311087918063,0.1092372710807424,0.1718367211030708,0.0367668273273768,-0.5008491099156933,0.427472633376892,-0.0383930430694921,-0.0124494005068808,-0.4337972525067806,-0.111801019476332,-0.111127619777345,0.2086942778192149,-0.4056554838044079,0.5694783708215986,0.2222887821690442,-0.1612380784390835,0.1796712367724481,-0.3191846059892657,-0.3212083362977008,0.4797202548107861,0.1606060361880307,-0.1828377123263062,-0.0198310649273661,0.1502272387315933,0.2823920857480817,0.1003208768129155,-0.1259887718278818,-0.078406610939074,0.0200461032086691,0.2189392596830741,-0.0951969842519699,-0.1598182381742464,-0.0673673406946134,-0.0532377794768511,0.3604877007081912,0.0535164941254335,0.267588732985368,0.3137201823743616,-0.3332864036787609,1
GSM2351329,-0.3693532700970215,-0.691322880689801,-0.6150103051121044,-0.3760028756309598,-0.6369737167520674,-0.1821159478945942,-0.5095176839558108,-0.6759471382254857,0.0341637927575712,-0.6420489087244543,-0.0430215711525834,-0.5855837726887321,-0.0224056836732334,-0.579482507650575,-0.5787271300683676,-0.588355408605168,-0.4495007898208658,-0.6322736418512813,-0.4389897630331931,-0.5260758326560486,-0.4128334618394119,-0.5205460564506709,-0.5676356460590295,-0.6205099643374974,-0.5006410780674209,-0.7241494426896331,-0.7841955194697358,-0.1068265979711974,-0.5814877309689926,-0.3675752789760923,-0.4365505575845246,-0.7696914880057716,-0.3625903181731907,-0.6443866917407131,-0.5288844458468354,-0.5369923240965678,-0.1521007954998937,-0.4049155960953997,-0.3731790272138069,0.1424978495931066,0.0404643433022516,0.0440071114477207,-0.2367080792714593,-0.6056726033342188,-0.0217989198078931,-0.575660182286314,-0.3377275283439924,-0.4673168757246108,-0.3811822916983005,-0.4273634112219853,-0.2702090752263814,1
GSM2351330,0.1784421839705527,0.0422769281893624,0.088554669299209,0.2440019549786018,-0.2289606168265809,0.349481308272473,-0.0935820213908768,0.1714391716906382,-0.4987813004528012,0.0781206116972244,0.6601474863066092,0.5675765318601191,0.3750068397750546,0.5006129679000545,0.2738608554040213,0.2302408655764086,0.0178916755248929,0.1071945510227896,0.148590814325023,-0.2358724364743715,0.2106524454833612,-0.0813663532683101,-0.0654740169809636,-0.2531822365070028,0.4096840912572715,-0.1777966178946184,-0.2602369259833902,0.7778019540885008,0.0561333291700751,0.0862564599503259,0.425583656303451,-0.5982344547601178,0.0307716532427996,0.0292467644644102,0.334584099493561,0.0599004214908732,0.1511263056625701,0.3213324897251103,0.2025728491920747,0.010653386734412,-0.1471850629624115,-0.0177815670774515,0.3589137745844191,-0.0581485503618648,0.7382807940903199,0.0070362066738797,-0.2822034923888353,-0.0953129973195588,0.4886952337159895,0.2990848970820772,0.5953714025448792,1
GSM2351331,-0.1956116130767616,-0.3027920769885551,-0.5038817745903442,-0.1205597749545849,-0.1716467144833505,-0.1957264095466403,0.0391383148688815,-0.3857462336361552,0.3623863447140211,-0.3804813894905621,-0.0425386349000653,-0.3751614308216811,0.03032517343062,-0.1420430126712398,-0.0422178432021744,-0.3203327168711646,0.1031852350661746,-0.0717921689429521,-0.3158943283958431,0.3626750278311348,-0.5116462392921922,-0.4435470438007355,-0.4801210309088384,-0.54183135037646,-0.2933882497757461,-0.4489037732932252,-0.276435475951674,-0.5700837452838498,-0.3532295427152481,-0.4616777803002834,0.0399178701917162,-0.3683551207247982,-0.2490019197488706,-0.4860531873430235,-0.3069561258931682,-0.3009339190561924,-0.1279475636801466,0.0341418042119553,0.0714889143276056,-0.0703133821947254,0.0112468070071058,0.0965484893724681,-0.366840449008698,-0.463735990675859,-0.5821746490146993,-0.3949071162539117,0.1446569821207728,-0.2332479396830223,-0.0721773761693022,0.0990968622421484,-0.3033728488622646,1
GSM2351332,0.2196974756444126,0.6021618201435585,0.6181580086578036,0.3783691046918189,0.6708292949408206,0.3185683654748135,0.5397255717964488,0.5830128562444019,-0.2100031039037618,0.6680877583520874,0.19438414502766,0.0588909144288696,-0.0364703296492524,0.4589984605405219,0.6124525942250616,0.5607623915175268,0.5276269989644384,0.6404929900533172,0.3671823610492093,0.5521711883252641,0.4359629362489007,0.5610297636185652,0.5769515277957861,0.6306345775199266,0.6327217263984465,0.4804161520754737,0.5681648546905298,-0.038802125261569,0.5529524710457032,0.4546475715138685,0.3970870212909196,0.7295170996576172,0.2628778081859966,0.6665598749159333,0.4797645683356841,0.2277506968663123,0.0650584735257419,0.5005001601589323,0.4925823370920636,-0.0705989092694571,0.1528551137150453,-0.0502567191234395,0.089774836547178,0.5695386661179326,0.0220611916264865,0.508381939974746,0.7385502391899466,0.3590885543623348,0.211321040518128,0.1819376736042517,0.4594380535324401,1
GSM2351333,0.2513376749564077,0.113367014699239,-0.106676267416364,0.0589643677409139,-0.0548202995172468,-0.1220919932216103,-0.1878150412982354,0.095826361260358,-0.4276836778971845,-0.2287085396224839,0.4399302306351353,0.3323467120247069,0.2258032268094922,0.1992587265803614,-0.1757348004804071,-0.1166881085230656,0.5693831002039208,-0.0178446543760213,0.2661630744658835,-0.0656023261762842,0.3665555261693638,0.2273671878421047,0.2619071633585748,0.0509687760598403,0.5256386099379373,-0.057878105224589,0.1307465500139203,-0.1287738288059717,0.0868846986370503,0.2021774692590207,-0.1057541415232324,0.1444443982801341,-0.0320115659684586,0.4260184858532569,0.3976067143590654,-0.4499434719328785,-0.0403725917392354,0.5435490087313425,0.53248167334674,0.1640979719609751,-0.3445397607414183,0.403984598455024,-0.3431612985939982,0.3053305349034388,-0.008991589970585,0.1618503447483974,-0.2306962174662794,-0.0639485737243117,0.3041814564127545,0.448878147542184,0.1786114036016031,1
GSM2351334,0.2464256225586471,0.3394859416436978,0.0535372928528111,0.4167497578815214,0.295389554878299,0.1201024974701364,0.4654379409587789,0.3941749046350695,-0.0655691463730672,0.3020557259310269,0.5369527474989804,0.1574636432293023,0.0734105679263603,0.2657208282737666,0.3719030386056732,0.301888432044914,-0.5043484656408591,0.4968859430366839,-0.0681559859722657,0.328769389389117,-0.3347945762235201,-0.0769408622911828,-0.10091145901223,0.1529760512144725,0.3261778601057519,0.6668700675092643,0.4155067696412102,0.7364717686171607,0.2331491825712192,-0.2474612109020109,0.3878463267039013,0.2618540439925914,-0.4600733345572899,0.0981761965579707,0.0550384983844534,0.1336142603673114,0.2641796242816998,-0.0769579085337211,-0.1669293337447474,0.1859647845025562,0.40800687657289,-0.1839198406087383,0.4009766719618194,0.15528911230445,0.6191027109966762,0.3459292796197124,0.0847104165122382,0.4361241248882096,-0.1180097044918631,-0.0454221655600814,0.6685495286053892,1
GSM2351335,0.2771451824129375,0.7187073834752072,0.3835093458227427,0.2642639051749855,0.4117921262318,-0.167464889276218,-0.0316924444761233,0.6728441466227209,-0.2140116657933083,0.4597329785613961,-0.4056963865707134,-0.499897281703129,-0.1128057173017236,0.4237330284850998,0.6595850871351833,0.61261588122681,0.3110688477476987,0.8007946985235288,0.058078902898241,0.2526337013066388,0.0463073778879393,0.0197662873365656,0.1232447614989832,0.0982821232509437,-0.1409350338330858,0.440912016246121,0.6010266117272631,0.4131259179605268,0.0133618113391724,0.1090548051064375,-0.0086101900855894,0.7040556062851413,0.0477498405510066,0.4998948939058962,-0.1423141079290701,0.3980322636512598,0.2432750509189422,-0.3459191052136829,-0.5684422224678194,-0.0721322612771054,0.4664333922197246,-0.1923040284240629,0.3958738075876392,0.4457771302085537,0.4645137268232258,0.3853617442270852,0.6635043991870628,0.3021941600908265,0.1070166789437371,0.071034699665493,0.231873002358351,1
GSM2351336,0.2254483747946782,0.0635166421573413,-0.1391961751014182,0.2825775133878078,-0.0843845681599356,0.2051403528803114,0.0333919571672963,0.0487150825573905,0.1350355718905399,-0.0050794518455984,0.5321135339238142,0.8057357860298799,0.4350614723355867,-0.0127245989564523,-0.0745395775682309,-0.0022576660935918,-0.5922789574573687,-0.2870413592874263,0.3343380429060706,0.6241401996721335,0.4346659245874788,0.5338945400309695,0.483765914525705,0.523547663633055,0.558416414338823,0.5734966423011911,0.4867684114927205,0.0647159042732952,0.4944753441518442,0.3256033124895707,0.2115720919603901,0.5395730236192401,-0.0257625316009268,0.5114231210797481,0.39801082884995,0.1526014477037252,0.0115819918991104,0.3797086797922783,0.4743526068334373,0.056105790060347,0.1507007176448167,0.0022871994680361,-0.1057983352387393,0.4494042554658489,0.346386537275561,0.3915197918929062,-0.0111575192108372,0.3260185509945318,0.2315387518532463,0.4207916889236828,0.4085501399628851,1
GSM2351337,0.0027553813689056,-0.4644527218060459,-0.1703147548454682,-0.2775946022039998,-0.2889313454847492,-0.2809650735426329,-0.2612191370096259,-0.509752459563961,-0.1716671160544135,-0.2794937133493151,0.2654913248043611,0.6618435228469086,-0.0985231060746584,-0.0894812496369868,-0.1793666975255417,-0.2021565110515471,-0.4900633312980256,-0.1079327853287882,0.1612906863035599,0.3136624362576788,0.1165016355571406,0.26756161655195,0.1828769664555175,0.2657708870671594,0.2634852597420589,0.332899226252277,0.0975652188717837,0.3580932780161019,0.1534791018594129,-0.002584479709962,-0.0716130190827703,-0.2222180485549984,-0.3840006843481381,0.2422447396975608,0.1734052991519273,0.1479394719896831,0.0979683442867866,0.1591191828847992,0.0978632260598191,0.2721475856019912,-0.1261385666471283,0.1308771251741595,0.1916508998267446,0.1063303071483112,0.3878365769965013,0.1564978305584247,-0.2326348846093548,0.2256340283346061,0.3479152876615782,0.3668809521436446,-0.4993136281859762,1
GSM2351338,0.3162484432820109,0.119791883622336,0.5103855685955138,-0.0254977063855214,0.3798524831321396,0.108197092843231,0.073093957070681,0.3467220479791587,0.1347133587149066,0.4602947644310965,-0.0597377236480652,0.5198526901934997,-0.2532937280046473,0.2988408817480872,0.4377531021842237,0.4100154149179708,0.5441556066989127,0.1671728389053342,0.4911834538160842,-0.1610620581304665,0.4072649307171953,0.484264861520236,0.5432006513079717,0.5113293266646219,0.4449747071173597,0.5897918286309488,0.6490142571326384,-0.0938648193934463,0.4005272794335521,0.349521372431816,-0.2397931418960856,0.5808043923663213,0.5254780207651546,0.5153994607220864,0.2490708823963217,0.2708925387130226,0.0205245067919968,0.0479491787033461,0.2709800485774564,0.1319946157166616,0.1132512962535221,0.1675834353176443,-0.1100659642127634,0.3755242562316935,-0.4129595497985548,0.2645145775468702,-0.1985237908861712,-0.1465369793710719,0.0143970869445348,-0.0809134875284807,0.0316313668170638,1
GSM2351339,0.228052228718103,0.5484788288913945,0.3459670487313366,-0.1288730681514805,-0.2433930216605099,0.0266560437559622,0.1087610939078777,0.5667229587126779,0.3061081313660422,0.2450338155156766,-0.4571207469944309,-0.304768729194909,-0.0770482412357897,-0.1980993765210653,0.0057177469382543,0.2734447403031005,0.5781405013501165,-0.5142298050597178,0.1062116571105875,-0.3101720112124673,0.2822510592820031,0.0389376337208352,0.0926131127703906,-0.2334810605577105,0.1409948912729886,0.0662954440664925,0.503828642464234,0.133726706665785,-0.284534996141139,0.125364462200711,0.2140231122511334,0.2775547442221155,0.4745808513648814,0.0964656428144293,-0.3713750853100472,0.6222592114290917,0.4780401887593779,-0.5268302805934647,-0.6463204784654842,0.0750219795147579,-0.0686084160933152,-0.052803155310427,0.0082519916643217,0.3318821441360838,0.2361630475469851,0.0311474347057713,-0.307351480931237,-0.0591569464643984,0.2446877408904055,0.0721228971283299,0.3148405094878052,1
GSM2351340,0.0386166426927803,-0.3229910439916377,-0.2946057397281473,0.4780916736799134,0.0991482101397756,0.3994517591712678,0.2385805257013927,-0.4516817318223151,-0.0823833849553157,-0.2746540394337655,0.4321207380936367,0.4880346199638884,0.4798111491349399,0.1116367968874132,0.0231657333599738,-0.1301971431097008,-0.6655922401684384,0.2831397867445636,-0.1758396135628075,0.4458180547997465,-0.4190191349333137,-0.2364578443637157,-0.274530994459217,-0.1783412146889036,0.0177764737551049,0.4417583980512466,-0.0688513247407704,0.5542913163931349,-0.0925469766595774,-0.3888992684345916,0.5108726126629196,-0.4783986387853501,-0.2756053884580336,-0.2079910103761282,0.1011173613883153,0.3142119124972424,0.5222575303045299,0.0452268865008345,0.055168655482626,0.0118765215765468,0.0180036555975293,0.2214227408385642,0.4640691923535655,-0.1981592692342776,0.4959850870496661,-0.0649778647933778,0.344020457822122,0.1900881764917804,0.1729050563215503,-0.2273676172087222,0.7017442269747293,1
GSM2351341,0.3514010343530439,0.276186123243069,0.3491088816600725,-0.1180756698455851,-0.0720591807966032,-0.2178233102008197,0.1721429426317207,0.3482951915790612,-0.3690249733558816,0.17515902003768,0.0056897780802504,0.2110678187007006,-0.6016214353557011,0.346698031274659,0.2202723870579209,0.355362504828161,0.5470423269535081,0.3814858268921137,0.369052579451184,-0.6274578660764337,0.5030296839058354,0.4207840106116244,0.4525950083231579,0.2537693154311898,0.4686306202467694,-0.1254706173217081,0.280124079733138,-0.4825997098595062,0.1233867655704858,0.4533140432631026,-0.1983316120667323,0.5159492914472701,0.4062317778169947,0.5703496661164021,0.4160536644139186,0.2442852543464966,0.2924176873848524,0.491640899372752,0.501881480030164,0.1828069348822116,-0.266353077233406,-0.340958534095608,-0.0777337582212735,0.4083915193733225,-0.5473059563863836,0.2515641930293614,0.0619315895371964,-0.1181706921236658,0.2669638720830438,0.5120744903533428,0.0260124504695901,1
GSM2351342,-0.0952338157284531,-0.6849309720760063,-0.5964765837885304,-0.0719222019453147,-0.2511900247035813,0.0113604078339978,-0.0413048386747358,-0.6882635005107021,-0.1668191190952694,-0.5546735042070502,0.0745355901490071,0.5556640280164243,0.3841680825534791,-0.3632047168941706,-0.6602209991843696,-0.653119040421406,-0.6362609758291129,-0.5510727401660493,-0.1441888473088751,-0.0340460397425305,-0.3868644822926578,-0.1959049553416857,-0.3057493089311657,-0.2389692929983086,-0.1090404691330717,-0.1207136384579474,-0.5565563237259574,0.2528447448655848,-0.2176675013320232,-0.3560202305186036,0.4675244931203376,-0.6456151158800235,-0.5116037125798333,-0.3496579332143254,0.1533361166668216,0.0053736675473213,0.0735174776539192,0.2049165816447098,0.5237526330152237,-0.0250430215324744,-0.3843820933141561,0.2727925761592928,0.0512303140306403,-0.4366116770404423,0.3791951903813446,-0.2193657596846289,-0.7971772591252899,-0.0796468870824876,0.1669481225205636,-0.0597419309276343,0.4708086796712075,1
GSM2351343,0.4150485098912494,0.4227967362231102,0.4735317585465305,0.2859055757497127,0.4848081496567953,0.3463002126379266,0.4521149640806157,0.4048832751102342,-0.4992060996698324,0.4956112827399514,0.378980722374428,0.4286101103080751,0.2384573619972455,0.4307827809385969,0.5624116861448547,0.5524702215862484,0.443830687858961,0.5228499753137988,0.3405094646023388,0.4081943510296553,0.2985537993847378,0.4543128765804601,0.4866626135256385,0.616784679645777,0.351912811191293,0.560383913454856,0.5919232124168898,0.2227878882898225,0.5714802179934767,0.3138419037889707,0.2184571465221156,0.6070567482087306,0.1646228138972158,0.4940339296187561,0.4460728407670302,0.1067500623440959,0.3056897756885475,0.4194701360215294,0.3924248493734285,-0.0633046660812318,0.0324832865144123,0.0745764076146627,0.0163325383604579,0.4834199206365601,0.3251414557756296,0.3664173834620369,0.1191034792604776,0.1750708572021166,0.2450291687947752,0.4000632243498268,0.2993814591466237,1
GSM2351344,-0.2507279132768782,0.2495824276949947,0.4213202257565887,-0.2348240606587789,0.1017115934043,0.1031980309352555,0.2954043718589543,0.2948257473771123,-0.0721960642279681,0.4265728314269808,-0.5462381166696828,0.3982362031544173,-0.4892509201743182,0.4265811009891331,0.3371129327434288,0.3475619544603864,0.2282141836695877,0.3681114802253678,0.434508905781849,-0.1746924017858809,0.4970842277646159,0.5601454270096756,0.5217344834222166,0.6241225781912633,0.4955523205525641,0.634393031362,0.7125296352450858,-0.0601962302937394,0.472360428441521,0.4475735153092402,0.0452699367892105,0.645688094208552,-0.0161423831431053,0.5977668212427878,0.3093936817857396,0.3214836987792731,-0.3258046549186405,0.110337459146446,0.2183571277508048,0.1546046280160184,0.1324804531429181,-0.5844206430796842,0.1571102400971701,0.3582024245246973,-0.1574588167323974,0.3611473620943613,0.1656970134426723,0.0097795134713625,0.0923360548498378,0.0776820118254006,0.0457899539875046,1
