,GAVISH_3CA_MALIGNANT_METAPROGRAM_17_INTERFERON_MHC_II_1,GAVISH_3CA_MALIGNANT_METAPROGRAM_METAPROGRAM_6_HYPOXIA,GAVISH_3CA_METAPROGRAM_B_CELLS_INTERFERON,GAVISH_3CA_METAPROGRAM_B_CELLS_METABOLISM_MYC,GAVISH_3CA_METAPROGRAM_B_CELLS_MHC_II,GAVISH_3CA_METAPROGRAM_CD8_T_CELLS_INTERFERON,GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_HEV_1,GAVISH_3CA_METAPROGRAM_ENDOTHELIAL_INTERFERON,GAVISH_3CA_METAPROGRAM_EPITHELIAL_ALVEOLAR,GAVISH_3CA_METAPROGRAM_EPITHELIAL_INTERFERON_MHC,GAVISH_3CA_METAPROGRAM_EPITHELIAL_PDAC_RELATED_1,GAVISH_3CA_METAPROGRAM_FIBROBLASTS_INTERFERON,GAVISH_3CA_METAPROGRAM_MACROPHAGES_INTERFERON,"bioplanet_1157_Activation of mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S",bioplanet_1404_Cap-dependent translation initiation,bioplanet_1529_Endosomal/vacuolar pathway,bioplanet_1537_Folding of actin by CCT/TriC,bioplanet_1605_Nef-mediated downregulation of MHC class I complex cell surface expression,bioplanet_211_Eosinophils in the chemokine network of allergy,bioplanet_298_Type 1 diabetes mellitus,bioplanet_300_Asthma,bioplanet_301_Autoimmune thyroid disease,bioplanet_303_Allograft rejection,bioplanet_304_Graft-versus-host disease,bioplanet_321_Bystander B cell activation,bioplanet_322_B lymphocyte cell surface molecules,bioplanet_324_CTL mediated immune response against target cells,bioplanet_50_Lck and Fyn tyrosine kinases in initiation of T cell receptor activation,bioplanet_564_PD-1 signaling,bioplanet_955_Glycolysis,group
GSM972255,-0.3637027331266224,0.6055062597645301,-0.3705023612527261,0.3114445474162551,-0.0961432312776885,-0.4451963570974745,0.3633572758286283,-0.4524251950754388,-0.1788174790441589,0.3909195648969949,-0.0782150072118262,-0.3507868869652379,-0.3855015498117887,0.1049461550901534,0.2843557123736571,-0.0765159626948952,0.136190953038716,-0.3227226251773558,-0.2473626227439026,-0.4310740302818903,-0.4520970048711669,-0.3869032431731093,-0.4327538560112741,-0.3910017435273063,-0.4731440046886584,0.0523479578184039,-0.4407235994111577,-0.5414103818243312,-0.2713719676605037,0.2355374867238673,0
GSM972256,-0.5404472450761152,0.2040391592437982,-0.4681971589932646,-0.3113643076635565,-0.2589920170825974,-0.447040157300739,-0.1799929254047685,-0.4978587215589085,0.1106939740483234,-0.0951526390187617,0.2120291338581732,-0.4773715891358655,-0.4626709904374058,-0.2090948167751493,0.0381450667408179,-0.6466283818840445,-0.5182809862968698,-0.4364155602340817,0.2177937327695728,-0.3496605005089511,-0.27287928903679,-0.0990004079549455,-0.3581764241281037,-0.4104282679472154,-0.5994682735680312,-0.4288224323257727,-0.2234023889408918,-0.307316783183006,-0.275319004513223,0.0288320877764787,0
GSM972257,-0.389801538164144,-0.4007346497295467,-0.4598029558327636,0.4536493635743232,-0.3471668399940131,-0.4691027980171283,-0.3073658972829784,-0.5004925545756451,-0.0556381007205161,-0.2981526504766384,-0.1237920454444526,-0.4072854315388895,-0.3027064676765676,-0.2875140012890828,-0.2682062560590621,-0.2970443017625884,0.2161491808971577,-0.0066772488798798,0.2290064835943404,-0.113900455988998,0.0445237322747619,0.3409041348756955,-0.0262990193435631,0.111557291742684,-0.2761875764620468,-0.140818111537373,0.088977907780152,-0.0556651257789613,-0.0957159505406093,0.1852596949472008,0
GSM972258,-0.6376607584709029,-0.6383249921135438,-0.5961942740019446,-0.4534402346358115,-0.5644598413525659,-0.5760200981352471,-0.4101400470578365,-0.5841118300500779,-0.1960335498920411,-0.3374964501156101,-0.301077682782047,-0.6158616980088025,-0.5951976571727731,-0.5858359169477588,-0.6227845318565874,-0.6893425807802032,-0.401074580932563,-0.0320759247621406,-0.2512276504632579,-0.271187856137054,-0.2690501202503447,0.0520101603263032,-0.258566962450685,-0.1297160310824054,-0.4330972276911666,-0.5146867804298414,-0.503867534551775,-0.5654646799376617,-0.4093482769080462,-0.3088393054707836,0
GSM972259,-0.5003684641459936,-0.4513248943329788,-0.5801270283445166,-0.4656051018922221,-0.1514981925037505,-0.5534344075987203,-0.1239611447612682,-0.556502486248302,0.2865326917707655,-0.3709728320703535,0.0458855485856531,-0.5266741103179717,-0.5048512819762746,-0.5724203694445715,-0.5768517979047135,-0.5262005573066117,-0.8021188928069968,-0.2951682512094834,0.3085824017969986,0.0840265979898427,0.2422569335454368,0.2686490567876982,0.1125643202121077,0.2729018231979014,0.3167439418348268,0.1676302174048294,0.0369574742981144,0.2726971116690517,0.2090840129426628,-0.1811492519896174,0
GSM972260,-0.57864946334292,-0.1482634443525236,-0.5649200325827501,0.1496459819308256,-0.2378241786766338,-0.5623304357164193,-0.2149845952789366,-0.6324856736671192,0.1928267147944023,-0.2774824152165029,-0.0254611371973769,-0.5679684731707065,-0.5345652005024083,-0.2131876524258676,-0.2071559808094837,-0.5839469987944126,-0.0956271023547136,-0.2954622673370841,0.003830302481422,-0.2668100409570905,-0.1788373403786549,-0.2580674654250847,-0.2670706818296501,-0.183211832389284,-0.551618259164616,-0.5055855356939517,-0.2191622650115613,-0.2121844044786363,-0.1851966590851913,0.3116640676116243,0
GSM972261,0.5007196560422584,0.6199582024856813,0.5688346347820686,0.2540483189905987,0.2611475981118422,0.602934366636794,0.081949889322263,0.5851237211674296,0.0231057427752501,0.0844601527442613,-0.0165775853663163,0.5241768102088771,0.5368116514372544,0.2124927500234974,0.2033441752955332,0.3507515597416037,0.4683288965233323,0.5434286404080733,-0.2896132158272972,0.2659415820145107,-0.0876222932962406,-0.1924104396740268,0.1398905039690954,0.1565746729502838,0.3615424380974657,0.3293467814808947,0.5250405671303621,0.434108134327691,0.3787593753509684,0.3473648530601829,1
GSM972262,0.7547188090216854,0.3402654843330313,0.7125511777689582,-0.2385644368116534,0.6057854963033049,0.7298715572791927,0.5719863054638146,0.7418177070010024,0.2729328178100351,0.625639732862368,0.0485227674378997,0.7389752860204,0.6905360714372244,-0.4423592523536269,-0.4110678469148077,0.6348855161011471,-0.1953923695317344,0.2686998415688673,0.2196211039175549,0.4819178767616421,0.4748059109030136,0.2408185334122315,0.5609416777425429,0.5947666587284666,0.5335549820010232,0.6977456466017653,0.6878784765320496,0.6673517991059443,0.6477234865805573,-0.1393260186231204,1
GSM972263,0.563313287108408,0.3720336185386892,0.4897740287818659,0.1295605371761068,0.3561494711514839,0.4907748365304727,0.2264058849000117,0.5341941512415963,0.3629921617108242,0.1947515419042333,0.3605573522995838,0.5168754803277844,0.5296582034029462,0.1796233493641492,-0.0496762972714622,0.1581671508876476,0.321718280205103,0.1649700729608419,0.456328751145088,0.5380017998377794,0.5171896957393274,0.3564774845115572,0.5386324456421685,0.5688861416323576,0.6668659258767985,0.7114526910861064,0.5829007700732018,0.6529998407360348,0.6417707727320788,0.3898802306840033,1
GSM972264,0.4931495806660269,0.2685428478717516,0.4889070823949119,0.6133852300436299,0.3303354390084411,0.4468334035411353,0.0892975261130067,0.5124953166705509,-0.0680324812734252,0.1036999363090909,-0.2193519694321353,0.4399149377240103,0.4019107188766119,0.2928336097906224,0.2138086464793085,0.4919596062733041,0.456602995697882,0.7468545055954625,-0.1137892263371269,0.249503670812028,0.2233222891337594,-0.0928709357866101,0.4067773829797415,0.1748531383279151,0.486302136918533,0.5903512734272759,0.3541787414320785,0.3470617529237244,0.2836080438105002,0.4163188606943711,1
GSM972265,0.330286417972153,-0.2000843501548485,0.2796479528750307,-0.0308681978645672,-0.2840197172581859,0.2453350838534221,-0.0035969288440145,0.308140336788517,-0.0008127768830486,0.1227701713757936,-0.4494503063343386,0.1567330212700305,0.2898447446717277,0.075436162948731,0.2334924302644085,0.2589974144092785,-0.5659339614341313,-0.0489754904101979,0.2102879104392593,0.1337492312056139,-0.0587957683681619,0.1942626267734618,0.2067561435440836,0.1302769588898992,-0.0805119916124556,-0.1038098566933689,-0.1709036148515245,-0.1189674696752446,-0.1552522001697495,0.0499021063726025,1
GSM972266,0.1982050042239588,0.2476898379139311,0.4967464593153675,0.5285157703383415,-0.3820921293312939,0.5086768654297741,-0.4264424518269999,0.4268366646907652,-0.1920396701963594,-0.3036396552996163,-0.3343922217920317,0.3629032082096681,0.1831667397058247,0.438385434187631,0.4175884300722163,0.1274899846925966,0.3804570583715368,0.3983115469640796,-0.6349657070465206,-0.4650372209441439,-0.5395672208969149,-0.5056055254769422,-0.4922431387941004,-0.5233225899643655,-0.5047206159020023,-0.6090600980903779,-0.574653853357232,-0.6551468018172306,-0.544922848663328,0.5083540114088418,1
GSM972267,-0.5737283838180427,-0.3693903719128183,-0.5096183654282345,-0.5475165152207147,-0.4150654165885096,-0.5050487922916793,-0.2967370103798375,-0.5276890891809001,-0.2007917594417803,-0.3219247607816953,-0.2105050935429029,-0.5266574944918051,-0.5294787412706461,-0.4319527922830084,-0.3163795730415383,-0.8604354104784855,-0.2693013747369358,-0.6426846498828307,0.3105171325750639,-0.2969237089550938,0.0329144707803307,-0.0657039237069126,-0.4368629280400328,-0.2829695302600303,-0.2415482275338052,-0.4541565124423951,-0.5366238027568302,-0.4001204460111692,-0.3174564839866403,-0.3462818058062517,0
GSM972268,-0.4444661482210087,-0.3299662301744012,-0.4351007843441208,-0.2437660494222675,-0.4126486712744286,-0.3902022189013238,-0.4667246454690996,-0.5027398254967033,-0.0413319617957112,-0.3058319623377304,-0.1768541441844431,-0.4870567990018245,-0.4514508122713374,-0.0146254750402693,0.2540447353352674,0.444265817849178,-0.2485028975786634,-0.3938660750301517,-0.5090048668886615,-0.2845932445635737,-0.3622102919563364,-0.1646107434926154,-0.3327343501962757,-0.3464478148857045,-0.3385285746689729,-0.6393629716173875,-0.4875830481037642,-0.2684275901786102,-0.4876996377123104,-0.2514316022766698,0
GSM972269,-0.2770885140590426,-0.5396224288166648,-0.2959361646309718,-0.2983990697722855,0.168521399339076,-0.245343975782404,-0.1012986508963924,-0.3074988357736745,0.3033633516737208,-0.2467418667455375,0.0352351516045344,-0.1816003149015876,-0.2042902305085799,-0.4199410736999961,-0.3240399602059603,-0.2679742603518269,-0.5356959094961357,-0.3488744649775236,0.687138621377516,0.2115218885584118,0.454414046733735,0.382334010559173,0.2809207363914325,0.2021452112198154,0.3505988278954321,0.0620126405460099,0.2271731594203804,0.1572565844134043,0.1728625963656008,-0.2561158803876731,0
GSM972270,-0.4666032203826125,0.5475713112952764,-0.4027206955161662,0.1059976997313248,-0.0090127839648572,-0.3315334059239769,-0.1642256797025173,-0.3255829553787659,0.2202478835969111,-0.495219315407178,0.1861174220062161,-0.2807253806517498,-0.2353237532323643,0.0442205448947918,-0.0325250240615045,-0.6069462647444407,-0.1935258398497827,-0.361291355852165,0.1656349634009625,-0.0687578635010709,-0.017579409112118,0.0200450650118508,0.0413522112626243,0.1666335528789121,0.1046015049910384,0.1721772858132112,0.3069256474376208,0.2835033640025017,0.1409686395909879,0.5214190288436764,1
GSM972271,-0.4321438076136835,-0.3100790546133781,-0.1835174511894381,-0.4103825162391225,-0.5994575395038685,-0.0908994193962288,-0.4705885171011011,-0.068280158008666,-0.316394544568342,-0.5689591277894523,-0.4180646959408843,-0.2634637222238529,-0.166208217938191,0.0635095987313526,0.0447628596546615,-0.5880992779674231,-0.0503542710038385,0.0804259774207592,-0.2813808820514835,-0.4022605792469417,-0.2884124375185081,-0.3503067844441264,-0.4589845850304941,-0.4617375152102666,-0.5309685436335042,-0.5904793767819687,-0.6240825244511505,-0.5700146649815814,-0.5316098752492063,-0.1821250014645804,0
GSM972272,-0.7263266177275602,-0.0046626383113,-0.6287316730292332,-0.4770768719290779,-0.2216656449726805,-0.6681518012503004,-0.4477638831305343,-0.6550636660280409,-0.1148356565193461,-0.462660549504178,0.1430358262917768,-0.6296791075496935,-0.5571697233832893,-0.4220779075891361,-0.4567636991536667,-0.7440511223772028,-0.4616964420257748,0.1631534839640399,-0.4190234267605099,-0.4744811400042391,-0.3040971162864366,-0.3351421097566875,-0.5278374065899685,-0.4355933458329306,-0.6096700961793478,-0.5371819359938887,-0.5988062325518986,-0.5792371008674596,-0.366280707423175,-0.1236129837350145,0
GSM972273,-0.4387871731938707,-0.5964773324071171,-0.36408986986873,-0.4875429919602461,-0.1517459813388734,-0.275301593082849,-0.1655960134282634,-0.4055439698761008,0.0524243039256759,-0.4658862684288101,0.1691982777272438,-0.439864083626086,-0.3736166724975155,0.1855909956636689,0.2604438801794003,-0.3779942771487522,-0.5722386056080416,-0.5417376464561872,0.3011984296323796,0.0557341217335135,-0.0159221584488733,0.2735198587177863,-0.1974127588176548,-0.1661587636819128,0.2359442575684892,-0.2999251080485516,-0.175434936948342,-0.0266078294302444,-0.0174356870852823,-0.2881027049922104,0
GSM972274,0.6484428106038099,0.3775991149889147,0.6743938955704769,0.3084298011962134,0.2696311220039781,0.6832661207832407,0.1682058700254984,0.7064156477231825,-0.1769535489639429,0.4100009534817684,-0.2812742040792804,0.6555012113627411,0.69469368381085,-0.0480779097887931,-0.0421822421857193,0.6870866721212391,-0.1746924854061533,0.7204138963126056,-0.3300470621696175,0.1855028104209481,-0.278024046255143,0.0015044345038141,0.3272273326266691,0.3620301350826419,0.225969464479722,0.3838562646358572,0.6329236979066803,0.4942139972739762,0.2905675313501947,0.2001717201829842,1
GSM972275,0.5000383258127037,0.6419340051200363,0.5444623117270129,0.2747891471037961,0.5271439756160273,0.5381630280703187,0.5050987882252891,0.5913674459267685,0.0343620530271907,0.4111139279418834,-0.3315390435281336,0.5513230038019853,0.5525372443055581,-0.344946757749934,-0.3164558054951689,0.3921928200529334,-0.095627102354703,0.5512005200487543,-0.0176636371387097,0.3697888962199391,0.0873366679740396,-0.0084118132709411,0.4017688538440503,0.4027016339994825,0.3610804583951283,0.7216902778844957,0.6379300381473328,0.6888615343907141,0.5861062462157189,0.5379493839541428,1
GSM972276,0.7061068784540322,0.4168188035690767,0.6649436524110132,0.2800459194150357,0.3024247191147854,0.683642662031546,0.089696807372787,0.7114314417944038,0.3170004502563777,0.126528150798086,0.1668844446677988,0.7082270083758487,0.6603416981578467,-0.0144179891124082,0.0952872941213808,0.5513008591827824,0.5472181283633532,0.1586145117647585,0.3512729459899047,0.4610448376151153,0.60799115121687,0.4619942509597159,0.5758994657086065,0.5228119585255915,0.4328663430591982,0.556159335073468,0.3871372929066765,0.2590291669499095,0.3316158463394348,0.2563703125571899,1
GSM972277,-0.4461547064363756,0.0574137180223938,-0.1258486739926182,0.385472766027997,-0.5886266205934186,0.0007181589126266,-0.4364346354694103,-0.0299964102855587,-0.1292893492876854,-0.643294101426141,-0.3589696620100706,-0.1895883332900117,-0.2065419793844369,0.2773815744480414,0.2289150919125284,-0.789457305658311,0.1158942167250561,-0.2577594198641515,-0.3651638183130491,-0.4966751278557894,-0.4742718027745916,-0.416807378013469,-0.5734795626358471,-0.518873872019264,-0.5586234411767008,-0.6152603458905046,-0.6092471156218512,-0.6671079632260368,-0.5530141027129544,0.3122649427804459,1
GSM972278,0.1460797336348387,-0.3774044581251937,0.3013056260226981,0.1079967663328168,-0.2092664062582237,0.2376293718223229,-0.2967010321284545,0.4185466850695574,-0.1424238046823339,-0.3306190878911491,-0.4509503536204534,0.2388002447910388,0.3008718129339277,-0.2119732283583507,-0.3043361786146946,0.1913936216688067,0.2440523232898173,0.264081926436656,0.1667150522307459,0.2053426460604345,0.3687612421161411,0.0841346310570955,0.2421596200512396,0.2005744196508085,0.1939380286231408,-0.1573750436908251,0.3125509330921322,0.2017787123776523,0.0144023060830232,-0.1341950243187266,1
GSM972279,-0.4407931000933404,0.1980105133381182,-0.3919233260840926,0.1243199449128873,-0.0694774481704731,-0.3479751624390558,0.4186149082243998,-0.3997688657139545,0.0717628126194525,-0.0438769791114752,-0.2837162729909402,-0.2534350544964387,-0.2893235882738841,0.3504596861025476,0.2966993483429995,-0.7047619047620838,0.0821961668953559,-0.3220652462895421,0.1339391027040574,-0.086246774835951,0.193542779611983,-0.196897470166158,-0.2196537902962696,0.0746519443024493,-0.2503817689731418,0.3712499462454015,-0.1599257998521311,-0.0294269092519608,0.0818545363387421,-0.0659205084914118,1
GSM972280,-0.1876667426121297,0.066914855601052,-0.2404814315179953,0.3397887745475034,0.1621189375487596,-0.2106688341322513,0.1561436035396107,-0.2194175195365401,0.3508776377480628,-0.188114883567868,-0.0509416701805725,-0.0362600621677506,-0.0802136158204804,-0.2164376372355083,-0.1296532073855538,-0.562567540756777,-0.0152678742364359,-0.0136195529388775,-0.1903352460734758,0.1885649641220845,0.2439785704840989,0.0928698900272177,0.0521542290643823,0.3573137509197142,-0.1810892651784601,0.1852908989655566,-0.1601264450672786,0.3013714140547259,0.3723022576141565,0.1506291653333658,1
GSM972281,0.2513148036734296,0.3456727516090683,0.2588888589585902,0.6905751141629488,0.3466670029416239,0.1643374337185324,0.2702482066616067,0.3011823325030882,0.0571099660942657,0.238046312853236,0.287459088721592,0.3492661537318707,0.386684735727314,0.5201336784031203,0.5993693459505867,0.4170380078637521,0.6904143383306243,0.1136550390147182,0.4224741497528098,0.2650168222863159,-0.1599252501803718,-0.0389382963334832,0.3166864167258676,0.2296630784937867,-0.0275254095547827,0.3620936680529977,0.6154948261081784,0.3213328370316998,0.207383678616171,0.2553622712279826,0
GSM972282,-0.0928468266231825,0.371133459122761,0.0848622818753173,0.4949555574653363,0.0804562389240232,0.048568134918127,-0.0109322454521507,0.0743463986613114,-0.0453975123419432,-0.1114728008601477,-0.0157289869750303,0.1311983572729086,0.0884566799061536,0.3806793331866633,0.3709254810783977,-0.5856506131533873,-0.0391526484769461,-0.0120766173857501,-0.4672085011530475,-0.3119985594332949,-0.3369152038381388,-0.4362047739377973,-0.4108640621524259,-0.3515093684316197,-0.5364973151930631,0.0601625305836812,-0.3196857195266746,0.1164365606431528,-0.2065406904834469,0.4370873233954979,1
GSM972283,0.6881532477030565,0.394914869771285,0.6588241608376637,0.3495210632571627,0.3868118509257391,0.6838331856729706,0.2157084210681912,0.7282703704746342,0.0867644697254543,0.373192672910431,0.1148587333548566,0.6952544782652411,0.7015003467166198,0.1916518919143947,-0.035292556675618,0.7685049223884177,-0.1804755691038347,0.6485578298818411,-0.1483384107202784,0.1883751857466912,-0.2160926847053206,-0.043201169055606,0.3586955152859664,0.2958348718677937,-0.1817995123515754,0.4140041397134869,0.6161931471172443,0.5310245886222378,0.33207259572643,0.0405240668599931,1
GSM972284,-0.6727763807434476,-0.5140366935039489,-0.6155439896730959,-0.0090554948196579,-0.4355257650861152,-0.6426157695319296,-0.3379169811361671,-0.6467158376548345,-0.2195767144308908,-0.6200918856463151,-0.1835360647456744,-0.6854190098267076,-0.5812488165893926,0.4296156636862114,0.4687778083149844,-0.874067870105235,-0.0686000594073903,-0.6458420776500481,-0.3913519872054484,-0.30547417120658,-0.3434063858329295,-0.1625355049328544,-0.4239698763306089,-0.4703848348595199,-0.5044387963197883,-0.5095643217597489,-0.5142719754024669,-0.66329200244009,-0.4045671875381429,-0.4644386961883524,0
GSM972285,-0.4802123456554781,0.6266152262559539,-0.3214970016063067,0.2099460234915577,-0.1420562021474284,-0.2944974203170875,-0.000773178609018,-0.3273672927915725,-0.033293974420223,-0.2646422884789707,0.291676462051009,-0.387144387257149,-0.3385012585476022,-0.3080638195241198,-0.3888758184161597,-0.7118244756379413,0.3642379606874932,-0.0193806414648258,-0.5137025997771745,-0.2865117797448813,-0.4202779269988718,-0.3382077391333693,-0.3857189119013818,-0.3154209511290405,0.0501387812874561,-0.1835249514455372,-0.3209314940263866,-0.2301981861559903,-0.2870761976955096,0.5474338078351358,1
GSM972286,0.4225293577035675,0.4887922394143488,0.5025967040360351,0.4240720431316806,0.1659800426583257,0.4947594213883257,0.030675667735313,0.5730346331802965,0.1775403707518409,0.0213409117794314,0.1185714259034998,0.5741755192535859,0.571765056998572,0.0537167159342469,-0.0985107520496053,-0.3438360514299618,0.6217990294995462,0.1208423117678315,0.4915744241511971,-0.197780812964823,-0.0845461502665945,0.0088844549969014,-0.1857967685991807,0.0086814568657196,0.4430604479247173,0.3509306815627789,0.3626992708042386,0.5424361400658367,0.2980199333802722,0.5240957848218881,1
GSM972287,0.5067281257699766,0.6322359808052546,0.1741142724363593,0.4273276245410085,0.5221817331929361,0.1423459276846236,0.499911592810341,0.1578988589857006,0.4093783584931719,0.5804413549461896,0.2507003191735418,0.2404578992562463,0.2709984183133505,-0.0170258255943678,-0.02734609088124,0.2728358979537721,0.2825564004332304,0.5517845156368729,0.1608819270185778,0.5383603492292115,0.3935551840867502,0.4648616063513456,0.4994520334323256,0.6087360012289592,0.511575838169927,0.6244789169385596,0.5847516300255129,0.5486615398987748,0.3903711767865203,0.4047967208811295,1
GSM972288,-0.7209196583854421,-0.477195418766148,-0.6428203406462695,-0.5503061324173968,-0.5736096456403393,-0.61722202686164,-0.5924461713625165,-0.632500517208942,-0.4594531923580658,-0.6257956369408921,-0.3190453791202859,-0.673272950669253,-0.6442740460340391,-0.2114288306985937,-0.0108938686873859,-0.7648332823618469,-0.2766798466745409,-0.5674310525746675,-0.4509386342633529,-0.4741718853061841,-0.319930563457964,-0.0219935092509435,-0.5194742867921786,-0.2950771555860558,-0.3649661617782783,-0.5577696234004117,-0.4902580714667098,-0.5416787518355874,-0.5282569121245899,-0.2207956008978709,0
GSM972289,-0.2835237202247668,-0.1548423300458536,-0.3510210446215368,0.1935595702368762,-0.2500021359427441,-0.4517209438746718,0.0295600106744795,-0.473944731350738,-0.2336060728451521,0.0358441690134589,0.2206099307128142,-0.4515217000470048,-0.4196634300727239,0.2789786863653605,-0.0500376332582727,0.1677670406070177,0.5474277447680804,0.2789047448398489,-0.4198273479808378,-0.1773827376944161,-0.4135109876161568,-0.2984997005842884,-0.1884589252083208,-0.2049464587339854,0.1852244098890631,-0.0858949043948952,-0.4213106832228394,-0.4220950558263724,-0.2157455167980958,0.031842182036535,0
GSM972290,0.5407340195036293,0.1293298470587408,0.4515180617741423,0.3740454321420419,0.5068261482962796,0.5177087662019617,0.5499696015035073,0.487448846418359,0.2132914273110148,0.5374018606343328,0.2236721409893804,0.5986937511260232,0.4866426968925146,0.1322836566180304,0.1183929014024393,0.4373177605577485,0.1074279843267242,0.4298657728348155,0.224917814129048,0.425601286196885,0.4484031709989116,0.3458718733011655,0.597554255664649,0.4873795696600049,0.6266668658140746,0.7513077216501806,0.6219903868889111,0.6560105647237617,0.5666486869022871,-0.0017775506703088,1
GSM972291,-0.1129099590497398,-0.0720469993470534,-0.3294699033466149,0.3313705905767803,-0.0644900418768712,-0.3348731385708969,-0.0908605921670118,-0.3107074675780205,-0.2689813731844281,-0.0823257103135485,-0.3887582049520233,-0.3235856246679168,-0.3210480233410064,0.5835275077700537,0.5505950171290682,0.1949381281820378,0.4711003970412794,0.2813538281644091,-0.4431755492670392,0.074373793080735,-0.1652311570556729,-0.2352636919298526,0.0974253148977599,-0.0237322553803754,0.1781486173604792,-0.1846398536076792,-0.1132570130211013,0.1181405103111057,-0.157777389175521,0.2958011781093472,1
GSM972292,0.2432354851669624,0.3943447520849805,0.3176567681927532,0.3379791903297367,-0.2685833824483994,0.2995206978554333,-0.1194293034632217,0.3375442304716509,0.1369235304602565,-0.1591358643000678,0.273022741929513,0.3547704389285429,0.36643228615548,0.1425908551593512,0.1395070752306049,-0.2584724317284221,-0.0188720457821811,0.3995877988676502,0.33383571954299,-0.0594630349364894,-0.0587814058960083,-0.0951521166242695,-0.0577020750241757,0.1519674236158586,-0.3338506659370012,-0.2360180171552944,0.3638702850675619,0.2136296951013421,0.0195372591809844,0.6270621114879993,1
GSM972293,0.6798321363874468,0.4188156852241226,0.7019250745584473,0.274832051038125,0.6359219140448148,0.7359224024286438,0.6607766247009546,0.746300761087588,0.4305444317024092,0.6664677282016817,0.551394169681369,0.7014869736408319,0.6933070995360647,-0.2387556499793828,-0.1737350981868627,0.5919615552642424,-0.1072919332152371,0.3922850889458169,0.5826305232318097,0.4178155808672337,0.3751571808544078,0.3310003705741836,0.5003080504567816,0.5323962362771206,0.5763302907596858,0.7293261285075758,0.7009519280128564,0.6583014674887894,0.5897402002975267,0.4254814488039818,0
GSM972294,0.866484651218957,0.2894235856517722,0.8549419677079511,0.2748494428982179,0.582840029307905,0.8969066650281925,0.2003941658694384,0.8952082624282437,0.1036451108540079,0.4745313962028801,-0.2082988781382359,0.8177425112485756,0.8418641136048686,-0.1297987149858144,-0.2866058891804851,0.7975087859586628,0.2702964430796264,0.57736862272269,0.4755772573966168,0.6629668818957283,0.4548741783013987,0.5009648304912713,0.7214369229368571,0.7112294835492158,0.6816849389086326,0.6627122053999166,0.9171982871624956,0.8570264303405366,0.7628530542319111,0.3524142534181207,1
GSM972295,-0.7158497166930713,-0.2631763155960039,-0.5977754434554056,-0.2753961629861294,-0.4748920927020406,-0.5912994811662555,-0.5233281732959129,-0.5424969716194279,-0.1972624173102245,-0.6600871863284081,-0.2935311381102324,-0.6283973100816191,-0.5833714435394244,-0.3312506355561507,-0.3699185147091451,-0.7767899734178981,-0.318496279884391,-0.5695287574362218,-0.1973864052224958,-0.3920929070026994,-0.3028815794256567,-0.3018683216775583,-0.5272671068404496,-0.4467887784174708,-0.380817417712544,-0.570386377769108,-0.4635586412304848,-0.706221087117491,-0.5168984364931308,0.1910969725542821,0
GSM972296,0.661151225360969,0.0188954082931195,0.6121063723249143,0.4768745275814461,0.418603768652154,0.6617550818278924,0.0761389809494552,0.6359114569072954,-0.0277104803961759,0.0736969900612224,0.3235597468285068,0.5181273363929262,0.4836711616962101,0.4276271706255048,0.3978271291505266,0.8206109456545794,0.2321110517458998,0.5402256049462008,0.0722683415087937,0.548894246147243,0.4170970335415696,0.4587141257119582,0.5815647717640468,0.5238409928769063,0.4791755641883443,0.439173793103673,0.6743338215615364,0.6191194085723019,0.3929685853974686,0.2855706827331128,1
GSM972297,0.4948455144494414,0.0789597060981998,0.5490889415952389,0.0491057997041831,0.483954259767083,0.5667338763760564,0.64044252515773,0.5842387172193795,0.3577808965490379,0.5866175295701921,0.3947296868591817,0.5962575996265871,0.5704944094533341,-0.3196969997267815,-0.4004690513923993,0.2790783775606308,-0.5155831220020358,-0.0028437790728507,0.3666442056418678,0.1127893683214298,0.2781613690284288,0.1008823707985858,0.1383420447397213,0.2947201488367402,0.0042994214144734,0.5226359341141605,0.3410287434016584,0.2222529027923078,0.1723270251789652,0.1274374239823616,0
GSM972298,0.3759312769743658,0.3528195909354081,0.5083574091154742,0.5473773685102794,0.1520501127984067,0.5096704277857859,-0.1264224004547042,0.5938194557321557,0.2296846005192376,-0.2610203624479672,0.2916014013761824,0.4959712608436816,0.4214197068681104,0.541684473547962,0.5630926202679402,-0.2871729866610161,0.2815590256288519,0.3506703021812097,-0.5274791526643721,-0.0642291353966904,-0.1092078571489492,-0.137642883048646,0.0515109569589944,-0.1287264079307758,0.1811499028530671,0.0973787996089196,0.1357574639851389,0.2983321378659689,0.1378294515107294,0.4595071132173622,1
GSM972299,0.3559725662022068,-0.3957314710169691,0.2589045119691194,-0.6072243175258047,-0.3820745715633911,0.3152736390167971,-0.2617964457803496,0.345390862406093,-0.1111567591548533,-0.1702025583544994,-0.1373665468296906,0.4279648653741099,0.4142556641478919,-0.3444718293112928,-0.36518255974123,0.319888266975934,-0.7295362849193323,-0.5322158083263717,0.4028801978713643,-0.0252762207507373,0.2230116754910588,0.0953750783891488,0.0225551106613703,0.11543091569326,-0.3165769358245962,-0.0725707794476249,0.0124896236486068,0.0275997003786488,-0.1588978045532449,-0.6014260120473675,0
